DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2018-07-24                02:05:27.338              204.08712197              4898.090927               1532397927.338            1                         963                       1.4803584290E+02          4.5000144958E+01          4.4999992371E+01          4.5011283875E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9474406250E+04          1.0000000000E+00          1.0500000000E+02          1.8049446560E+01          1.8301892080E+01          1.9260400370E-01          1.9361647020E-01          -6.3492607273E+01         -6.3492607273E+01         -6.3810347289E+01         -6.3440046321E+01         -6.3393683825E+01         1.8016853764E+01          1.8351055849E+01          -6.1091802523E+01         -6.4653322782E+01         -6.1119220860E+01         -6.6605349119E+01         0.0000000000E+00          1.1270745781E+00          6.0222657966E+02          6.1443783150E+02          6.7823236229E+00          -1.7703830954E+01         -1.7578033728E+01         -1.6949941239E+01         -1.7407430859E+01         3.6698509903E+02          1.0782923411E+01          2.4652941575E+01          4.1738967641E+01          4.1145191501E+03          6.8751549265E+01          6.8792726714E+01          0.0000000000E+00          2.0713914780E-01          2.4885306170E+00          3.4823778850E-01          3.0251794525E-04          1.7551980911E+01          1.1367891928E+00          -1.1625926877E+00         6.6664668184E-02          6.4117216663E-04          -7.9424241523E+00         
2018-07-24                02:05:27.825              204.08712760              4898.091063               1532397927.825            1                         963                       1.4801059625E+02          4.5000144958E+01          4.4999992371E+01          4.5011283875E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9455463656E+04          1.0000000000E+00          1.0600000000E+02          1.8049446560E+01          1.8301892080E+01          1.9260400370E-01          1.9361647020E-01          -6.3492607273E+01         -6.3492607273E+01         -6.3810347289E+01         -6.3440046321E+01         -6.3393683825E+01         1.8016853764E+01          1.8351055849E+01          -6.1091802523E+01         -6.4653322782E+01         -6.1119220860E+01         -6.6605349119E+01         0.0000000000E+00          1.1270745781E+00          6.0222657966E+02          6.1443783150E+02          6.7805381431E+00          -1.7962425207E+01         -1.7738864783E+01         -1.6951796403E+01         -1.7392535775E+01         3.6698509903E+02          1.0778658816E+01          2.4652941575E+01          4.1738967641E+01          4.1145191501E+03          6.8751549265E+01          6.8792726714E+01          0.0000000000E+00          2.0713914780E-01          2.4885306170E+00          3.4823778850E-01          3.0251794525E-04          1.7551980911E+01          1.1367891928E+00          -1.1625926877E+00         6.6664668184E-02          6.4117216663E-04          -7.9424241523E+00         
2018-07-24                02:05:29.165              204.08714312              4898.091435               1532397929.166            1                         963                       1.4801196527E+02          4.5000158310E+01          4.4999983470E+01          4.5011266073E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9450494873E+04          1.0000000000E+00          1.5000000000E+02          1.8095624528E+01          1.8348338848E+01          1.9302738600E-01          1.9406544236E-01          -6.3809850807E+01         -6.3809850807E+01         -6.3863362616E+01         -6.3448704290E+01         -6.3386559342E+01         1.8081416290E+01          1.8416579259E+01          -6.2262832761E+01         -6.3501654681E+01         -6.1115858320E+01         -6.6530137566E+01         0.0000000000E+00          1.1254656761E+00          6.0222657966E+02          6.1443783150E+02          6.7805381431E+00          -1.7962425207E+01         -1.7738864783E+01         -1.6951796403E+01         -1.7392535775E+01         3.6698509903E+02          1.0778658816E+01          2.4708617795E+01          4.1888527555E+01          4.1250963488E+03          6.8653406244E+01          6.8693568082E+01          0.0000000000E+00          2.1427371507E-01          2.4672157910E+00          2.6366828826E-01          3.0703314959E-04          1.7590797388E+01          1.1353794729E+00          -1.0444471609E+00         6.6107478461E-02          8.6905236522E-05          -4.6997485138E+00         
2018-07-24                02:05:30.502              204.08715859              4898.091806               1532397930.502            1                         963                       1.4799907335E+02          4.5000236511E+01          4.4999931335E+01          4.5011161804E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9458791953E+04          1.0000000000E+00          1.0600000000E+02          1.8095624528E+01          1.8348338848E+01          1.9302738600E-01          1.9406544236E-01          -6.3809850807E+01         -6.3809850807E+01         -6.3863362616E+01         -6.3448704290E+01         -6.3386559342E+01         1.8081416290E+01          1.8416579259E+01          -6.2262832761E+01         -6.3501654681E+01         -6.1115858320E+01         -6.6530137566E+01         0.0000000000E+00          1.1254656761E+00          6.0222657966E+02          6.1443783150E+02          6.7805381431E+00          -1.7962425207E+01         -1.7738864783E+01         -1.6951796403E+01         -1.7392535775E+01         3.6698509903E+02          1.0766601321E+01          2.4708617795E+01          4.1888527555E+01          4.1250963488E+03          6.8653406244E+01          6.8693568082E+01          0.0000000000E+00          2.1427371507E-01          2.4672157910E+00          2.6366828826E-01          3.0703314959E-04          1.7590797388E+01          1.1353794729E+00          -1.0444471609E+00         6.6107478461E-02          8.6905236522E-05          -4.6997485138E+00         
2018-07-24                02:05:30.987              204.08716421              4898.091941               1532397930.988            1                         963                       1.4799189758E+02          4.5000236511E+01          4.4999931335E+01          4.5011161804E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9450878906E+04          1.0000000000E+00          1.0500000000E+02          1.8095624528E+01          1.8348338848E+01          1.9302738600E-01          1.9406544236E-01          -6.3809850807E+01         -6.3809850807E+01         -6.3863362616E+01         -6.3448704290E+01         -6.3386559342E+01         1.8081416290E+01          1.8416579259E+01          -6.2262832761E+01         -6.3501654681E+01         -6.1115858320E+01         -6.6530137566E+01         0.0000000000E+00          1.1254656761E+00          6.0132334515E+02          6.1349815337E+02          6.7701684637E+00          -1.7962425207E+01         -1.7738864783E+01         -1.6951796403E+01         -1.7392535775E+01         3.6643490595E+02          1.0766601321E+01          2.4708617795E+01          4.1888527555E+01          4.1250963488E+03          6.8653406244E+01          6.8693568082E+01          0.0000000000E+00          2.1427371507E-01          2.4672157910E+00          2.6366828826E-01          3.0703314959E-04          1.7590797388E+01          1.1353794729E+00          -1.0444471609E+00         6.6107478461E-02          8.6905236522E-05          -4.6997485138E+00         
2018-07-24                02:05:31.470              204.08716980              4898.092075               1532397931.471            1                         963                       1.4800564190E+02          4.5000236511E+01          4.4999931335E+01          4.5011161804E+01          3.7530219780E+01          0.0000000000E+00          0.0000000000E+00          2.9464577825E+04          1.0000000000E+00          1.0600000000E+02          1.8095624528E+01          1.8348338848E+01          1.9302738600E-01          1.9406544236E-01          -6.3809850807E+01         -6.3809850807E+01         -6.3863362616E+01         -6.3448704290E+01         -6.3386559342E+01         1.8081416290E+01          1.8416579259E+01          -6.2262832761E+01         -6.3501654681E+01         -6.1115858320E+01         -6.6530137566E+01         0.0000000000E+00          1.1254656761E+00          6.0132334515E+02          6.1349815337E+02          6.7748915407E+00          -1.7277325698E+01         -1.7693468858E+01         -1.6919323975E+01         -1.7381338669E+01         3.6643490595E+02          1.0778151456E+01          2.4708617795E+01          4.1888527555E+01          4.1250963488E+03          6.8653406244E+01          6.8693568082E+01          0.0000000000E+00          2.1427371507E-01          2.4672157910E+00          2.6366828826E-01          3.0703314959E-04          1.7590797388E+01          1.1353794729E+00          -1.0444471609E+00         6.6107478461E-02          8.6905236522E-05          -4.6997485138E+00         
2018-07-24                02:05:32.805              204.08718524              4898.092446               1532397932.805            1                         963                       1.4798358154E+02          4.5000236511E+01          4.4999931335E+01          4.5011161804E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9453403451E+04          1.0000000000E+00          1.5000000000E+02          1.8134297636E+01          1.8387453347E+01          1.9335052461E-01          1.9439449125E-01          -6.4237449911E+01         -6.4237449911E+01         -6.3992807741E+01         -6.3441317040E+01         -6.3373728965E+01         1.8102688920E+01          1.8437739413E+01          -6.1750869628E+01         -6.2764157329E+01         -6.1055210156E+01         -6.6419210043E+01         0.0000000000E+00          1.1250454978E+00          6.0132334515E+02          6.1349815337E+02          6.7748915407E+00          -1.7277325698E+01         -1.7693468858E+01         -1.6919323975E+01         -1.7381338669E+01         3.6643490595E+02          1.0778151456E+01          2.4751712359E+01          4.1937479982E+01          4.1340519339E+03          6.8627775368E+01          6.8667604786E+01          0.0000000000E+00          2.0614017919E-01          2.4297635524E+00          2.4417859087E-01          2.8708384710E-04          1.7623273664E+01          1.1332911121E+00          -9.8815069979E-01         6.9796587086E-02          2.0987203984E-04          -3.8998046906E+00         
2018-07-24                02:05:34.125              204.08720052              4898.092813               1532397934.125            1                         963                       1.4799849357E+02          4.5000236511E+01          4.4999931335E+01          4.5011161804E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9456089543E+04          1.0000000000E+00          1.0600000000E+02          1.8134297636E+01          1.8387453347E+01          1.9335052461E-01          1.9439449125E-01          -6.4237449911E+01         -6.4237449911E+01         -6.3992807741E+01         -6.3441317040E+01         -6.3373728965E+01         1.8102688920E+01          1.8437739413E+01          -6.1750869628E+01         -6.2764157329E+01         -6.1055210156E+01         -6.6419210043E+01         0.0000000000E+00          1.1250454978E+00          6.0132334515E+02          6.1349815337E+02          6.7748915407E+00          -1.7277325698E+01         -1.7693468858E+01         -1.6919323975E+01         -1.7381338669E+01         3.6643490595E+02          1.0749662674E+01          2.4751712359E+01          4.1937479982E+01          4.1340519339E+03          6.8627775368E+01          6.8667604786E+01          0.0000000000E+00          2.0614017919E-01          2.4297635524E+00          2.4417859087E-01          2.8708384710E-04          1.7623273664E+01          1.1332911121E+00          -9.8815069979E-01         6.9796587086E-02          2.0987203984E-04          -3.8998046906E+00         
2018-07-24                02:05:34.615              204.08720620              4898.092949               1532397934.616            1                         963                       1.4799383545E+02          4.5000236511E+01          4.4999931335E+01          4.5011161804E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9452646484E+04          1.0000000000E+00          1.0500000000E+02          1.8134297636E+01          1.8387453347E+01          1.9335052461E-01          1.9439449125E-01          -6.4237449911E+01         -6.4237449911E+01         -6.3992807741E+01         -6.3441317040E+01         -6.3373728965E+01         1.8102688920E+01          1.8437739413E+01          -6.1750869628E+01         -6.2764157329E+01         -6.1055210156E+01         -6.6419210043E+01         0.0000000000E+00          1.1250454978E+00          6.0113999653E+02          6.1330635942E+02          6.7727735502E+00          -1.7277325698E+01         -1.7693468858E+01         -1.6919323975E+01         -1.7381338669E+01         3.6632322163E+02          1.0749662674E+01          2.4751712359E+01          4.1937479982E+01          4.1340519339E+03          6.8627775368E+01          6.8667604786E+01          0.0000000000E+00          2.0614017919E-01          2.4297635524E+00          2.4417859087E-01          2.8708384710E-04          1.7623273664E+01          1.1332911121E+00          -9.8815069979E-01         6.9796587086E-02          2.0987203984E-04          -3.8998046906E+00         
2018-07-24                02:05:35.107              204.08721189              4898.093085               1532397935.107            1                         963                       1.4797853776E+02          4.5000149318E+01          4.4999844142E+01          4.5011132740E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9427851641E+04          1.0000000000E+00          1.0600000000E+02          1.8134297636E+01          1.8387453347E+01          1.9335052461E-01          1.9439449125E-01          -6.4237449911E+01         -6.4237449911E+01         -6.3992807741E+01         -6.3441317040E+01         -6.3373728965E+01         1.8102688920E+01          1.8437739413E+01          -6.1750869628E+01         -6.2764157329E+01         -6.1055210156E+01         -6.6419210043E+01         0.0000000000E+00          1.1250454978E+00          6.0113999653E+02          6.1330635942E+02          6.7614883082E+00          -1.8914803036E+01         -1.7846507460E+01         -1.7017645690E+01         -1.7389061002E+01         3.6632322163E+02          1.0752876530E+01          2.4751712359E+01          4.1937479982E+01          4.1340519339E+03          6.8627775368E+01          6.8667604786E+01          0.0000000000E+00          2.0614017919E-01          2.4297635524E+00          2.4417859087E-01          2.8708384710E-04          1.7623273664E+01          1.1332911121E+00          -9.8815069979E-01         6.9796587086E-02          2.0987203984E-04          -3.8998046906E+00         
2018-07-24                02:05:36.451              204.08722745              4898.093459               1532397936.452            1                         963                       1.4799855108E+02          4.5000144958E+01          4.4999839783E+01          4.5011131287E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9435387838E+04          1.0000000000E+00          1.5000000000E+02          1.8159148070E+01          1.8412438672E+01          1.9374213677E-01          1.9469925402E-01          -6.3614540060E+01         -6.3614540060E+01         -6.4003394958E+01         -6.3429673848E+01         -6.3349893057E+01         1.8119577153E+01          1.8454807749E+01          -6.1149046445E+01         -6.2163928312E+01         -6.1014485779E+01         -6.6299141273E+01         0.0000000000E+00          1.1241438513E+00          6.0113999653E+02          6.1330635942E+02          6.7614883082E+00          -1.8914803036E+01         -1.7846507460E+01         -1.7017645690E+01         -1.7389061002E+01         3.6632322163E+02          1.0752876530E+01          2.4800404354E+01          4.1991649893E+01          4.1395685175E+03          6.8572774932E+01          6.8612236500E+01          0.0000000000E+00          1.9621009629E-01          2.5433420757E+00          3.0563127279E-01          2.6851316985E-04          1.7656944240E+01          1.1334089835E+00          -1.1918695513E+00         6.4154178613E-02          -1.9806785773E-03         -4.8286306975E+00         
2018-07-24                02:05:37.802              204.08724309              4898.093834               1532397937.803            1                         963                       1.4796435480E+02          4.5000144958E+01          4.4999839783E+01          4.5011131287E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9378293362E+04          1.0000000000E+00          1.0600000000E+02          1.8159148070E+01          1.8412438672E+01          1.9374213677E-01          1.9469925402E-01          -6.3614540060E+01         -6.3614540060E+01         -6.4003394958E+01         -6.3429673848E+01         -6.3349893057E+01         1.8119577153E+01          1.8454807749E+01          -6.1149046445E+01         -6.2163928312E+01         -6.1014485779E+01         -6.6299141273E+01         0.0000000000E+00          1.1241438513E+00          6.0113999653E+02          6.1330635942E+02          6.7614883082E+00          -1.8914803036E+01         -1.7846507460E+01         -1.7017645690E+01         -1.7389061002E+01         3.6632322163E+02          1.0752765437E+01          2.4800404354E+01          4.1991649893E+01          4.1395685175E+03          6.8572774932E+01          6.8612236500E+01          0.0000000000E+00          1.9621009629E-01          2.5433420757E+00          3.0563127279E-01          2.6851316985E-04          1.7656944240E+01          1.1334089835E+00          -1.1918695513E+00         6.4154178613E-02          -1.9806785773E-03         -4.8286306975E+00         
2018-07-24                02:05:38.289              204.08724872              4898.093969               1532397938.289            1                         963                       1.4799432373E+02          4.5000144958E+01          4.4999839783E+01          4.5011131287E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9396564453E+04          1.0000000000E+00          1.0500000000E+02          1.8159148070E+01          1.8412438672E+01          1.9374213677E-01          1.9469925402E-01          -6.3614540060E+01         -6.3614540060E+01         -6.4003394958E+01         -6.3429673848E+01         -6.3349893057E+01         1.8119577153E+01          1.8454807749E+01          -6.1149046445E+01         -6.2163928312E+01         -6.1014485779E+01         -6.6299141273E+01         0.0000000000E+00          1.1241438513E+00          6.0068436452E+02          6.1283135797E+02          6.7562515832E+00          -1.8914803036E+01         -1.7846507460E+01         -1.7017645690E+01         -1.7389061002E+01         3.6604567956E+02          1.0752765437E+01          2.4800404354E+01          4.1991649893E+01          4.1395685175E+03          6.8572774932E+01          6.8612236500E+01          0.0000000000E+00          1.9621009629E-01          2.5433420757E+00          3.0563127279E-01          2.6851316985E-04          1.7656944240E+01          1.1334089835E+00          -1.1918695513E+00         6.4154178613E-02          -1.9806785773E-03         -4.8286306975E+00         
2018-07-24                02:05:38.779              204.08725440              4898.094106               1532397938.780            1                         963                       1.4800524757E+02          4.5000144958E+01          4.4999839783E+01          4.5011131287E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9413022422E+04          1.0000000000E+00          1.0600000000E+02          1.8159148070E+01          1.8412438672E+01          1.9374213677E-01          1.9469925402E-01          -6.3614540060E+01         -6.3614540060E+01         -6.4003394958E+01         -6.3429673848E+01         -6.3349893057E+01         1.8119577153E+01          1.8454807749E+01          -6.1149046445E+01         -6.2163928312E+01         -6.1014485779E+01         -6.6299141273E+01         0.0000000000E+00          1.1241438513E+00          6.0068436452E+02          6.1283135797E+02          6.7624257442E+00          -1.8018244065E+01         -1.7895637841E+01         -1.7015073877E+01         -1.7382812281E+01         3.6604567956E+02          1.0753251589E+01          2.4800404354E+01          4.1991649893E+01          4.1395685175E+03          6.8572774932E+01          6.8612236500E+01          0.0000000000E+00          1.9621009629E-01          2.5433420757E+00          3.0563127279E-01          2.6851316985E-04          1.7656944240E+01          1.1334089835E+00          -1.1918695513E+00         6.4154178613E-02          -1.9806785773E-03         -4.8286306975E+00         
2018-07-24                02:05:40.118              204.08726990              4898.094477               1532397940.119            1                         963                       1.4792550052E+02          4.5000062307E+01          4.4999839783E+01          4.5011098226E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9298695850E+04          1.0000000000E+00          1.5000000000E+02          1.8173264000E+01          1.8426075466E+01          1.9378891841E-01          1.9483859146E-01          -6.4081605966E+01         -6.4081605966E+01         -6.4036483044E+01         -6.3415096559E+01         -6.3341022269E+01         1.8124989410E+01          1.8460035828E+01          -6.0743236272E+01         -6.1679986327E+01         -6.0954943621E+01         -6.6154012787E+01         0.0000000000E+00          1.1212705478E+00          6.0068436452E+02          6.1283135797E+02          6.7624257442E+00          -1.8018244065E+01         -1.7895637841E+01         -1.7015073877E+01         -1.7382812281E+01         3.6604567956E+02          1.0753251589E+01          2.4810137389E+01          4.1989063197E+01          4.1431099489E+03          6.8397503418E+01          6.8436982552E+01          0.0000000000E+00          2.1962917070E-01          2.5114213834E+00          2.8062553136E-01          3.0783421515E-04          1.7667373869E+01          1.1320684041E+00          -1.0134292076E+00         6.2605131905E-02          2.3078124494E-03          -8.2221816416E+00         
2018-07-24                02:05:41.469              204.08728552              4898.094853               1532397941.469            1                         963                       1.4788771169E+02          4.4999992371E+01          4.4999839783E+01          4.5011070251E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9144523724E+04          1.0000000000E+00          1.0600000000E+02          1.8173264000E+01          1.8426075466E+01          1.9378891841E-01          1.9483859146E-01          -6.4081605966E+01         -6.4081605966E+01         -6.4036483044E+01         -6.3415096559E+01         -6.3341022269E+01         1.8124989410E+01          1.8460035828E+01          -6.0743236272E+01         -6.1679986327E+01         -6.0954943621E+01         -6.6154012787E+01         0.0000000000E+00          1.1212705478E+00          6.0068436452E+02          6.1283135797E+02          6.7624257442E+00          -1.8018244065E+01         -1.7895637841E+01         -1.7015073877E+01         -1.7382812281E+01         3.6604567956E+02          1.0740075703E+01          2.4810137389E+01          4.1989063197E+01          4.1431099489E+03          6.8397503418E+01          6.8436982552E+01          0.0000000000E+00          2.1962917070E-01          2.5114213834E+00          2.8062553136E-01          3.0783421515E-04          1.7667373869E+01          1.1320684041E+00          -1.0134292076E+00         6.2605131905E-02          2.3078124494E-03          -8.2221816416E+00         
2018-07-24                02:05:41.950              204.08729110              4898.094986               1532397941.951            1                         963                       1.4801325989E+02          4.4999992371E+01          4.4999839783E+01          4.5011070251E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9232187500E+04          1.0000000000E+00          1.0500000000E+02          1.8173264000E+01          1.8426075466E+01          1.9378891841E-01          1.9483859146E-01          -6.4081605966E+01         -6.4081605966E+01         -6.4036483044E+01         -6.3415096559E+01         -6.3341022269E+01         1.8124989410E+01          1.8460035828E+01          -6.0743236272E+01         -6.1679986327E+01         -6.0954943621E+01         -6.6154012787E+01         0.0000000000E+00          1.1212705478E+00          6.0026564530E+02          6.1237185123E+02          6.7573552135E+00          -1.8018244065E+01         -1.7895637841E+01         -1.7015073877E+01         -1.7382812281E+01         3.6579062241E+02          1.0740075703E+01          2.4810137389E+01          4.1989063197E+01          4.1431099489E+03          6.8397503418E+01          6.8436982552E+01          0.0000000000E+00          2.1962917070E-01          2.5114213834E+00          2.8062553136E-01          3.0783421515E-04          1.7667373869E+01          1.1320684041E+00          -1.0134292076E+00         6.2605131905E-02          2.3078124494E-03          -8.2221816416E+00         
2018-07-24                02:05:42.430              204.08729666              4898.095120               1532397942.431            1                         963                       1.4825565207E+02          4.4999992371E+01          4.4999839783E+01          4.5011070251E+01          3.7523580586E+01          0.0000000000E+00          0.0000000000E+00          2.9536815984E+04          1.0000000000E+00          1.0600000000E+02          1.8173264000E+01          1.8426075466E+01          1.9378891841E-01          1.9483859146E-01          -6.4081605966E+01         -6.4081605966E+01         -6.4036483044E+01         -6.3415096559E+01         -6.3341022269E+01         1.8124989410E+01          1.8460035828E+01          -6.0743236272E+01         -6.1679986327E+01         -6.0954943621E+01         -6.6154012787E+01         0.0000000000E+00          1.1212705478E+00          6.0026564530E+02          6.1237185123E+02          6.7556444798E+00          -1.8266848618E+01         -1.7967740129E+01         -1.7040765086E+01         -1.7369113911E+01         3.6579062241E+02          1.0745332220E+01          2.4810137389E+01          4.1989063197E+01          4.1431099489E+03          6.8397503418E+01          6.8436982552E+01          0.0000000000E+00          2.1962917070E-01          2.5114213834E+00          2.8062553136E-01          3.0783421515E-04          1.7667373869E+01          1.1320684041E+00          -1.0134292076E+00         6.2605131905E-02          2.3078124494E-03          -8.2221816416E+00         
2018-07-24                02:05:43.762              204.08731206              4898.095489               1532397943.762            1                         963                       1.4820635484E+02          4.4999992371E+01          4.4999839783E+01          4.5011070251E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9745719088E+04          1.0000000000E+00          1.5000000000E+02          1.8203953703E+01          1.8457172644E+01          1.9411797838E-01          1.9515558035E-01          -6.4071925634E+01         -6.4071925634E+01         -6.4042158550E+01         -6.3391409272E+01         -6.3340828580E+01         1.8144790181E+01          1.8479295786E+01          -6.0195659099E+01         -6.1445813640E+01         -6.0871222881E+01         -6.6050495675E+01         0.0000000000E+00          1.1211881005E+00          6.0026564530E+02          6.1237185123E+02          6.7556444798E+00          -1.8266848618E+01         -1.7967740129E+01         -1.7040765086E+01         -1.7369113911E+01         3.6579062241E+02          1.0745332220E+01          2.4852783791E+01          4.2035432823E+01          4.1501782027E+03          6.8392474128E+01          6.8431638382E+01          0.0000000000E+00          1.8036101702E-01          2.5257911824E+00          3.6205600704E-01          3.0156104941E-04          1.7688382729E+01          1.1298747476E+00          -1.0125689647E+00         6.2233901590E-02          -1.0553724659E-03         -8.6670736736E+00         
2018-07-24                02:05:45.094              204.08732748              4898.095859               1532397945.094            1                         963                       1.4797784653E+02          4.4999906519E+01          4.4999839783E+01          4.5011113177E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9622335308E+04          1.0000000000E+00          1.0600000000E+02          1.8203953703E+01          1.8457172644E+01          1.9411797838E-01          1.9515558035E-01          -6.4071925634E+01         -6.4071925634E+01         -6.4042158550E+01         -6.3391409272E+01         -6.3340828580E+01         1.8144790181E+01          1.8479295786E+01          -6.0195659099E+01         -6.1445813640E+01         -6.0871222881E+01         -6.6050495675E+01         0.0000000000E+00          1.1211881005E+00          6.0026564530E+02          6.1237185123E+02          6.7556444798E+00          -1.8266848618E+01         -1.7967740129E+01         -1.7040765086E+01         -1.7369113911E+01         3.6579062241E+02          1.0746039218E+01          2.4852783791E+01          4.2035432823E+01          4.1501782027E+03          6.8392474128E+01          6.8431638382E+01          0.0000000000E+00          1.8036101702E-01          2.5257911824E+00          3.6205600704E-01          3.0156104941E-04          1.7688382729E+01          1.1298747476E+00          -1.0125689647E+00         6.2233901590E-02          -1.0553724659E-03         -8.6670736736E+00         
2018-07-24                02:05:45.575              204.08733306              4898.095993               1532397945.576            1                         963                       1.4798727417E+02          4.4999870300E+01          4.4999839783E+01          4.5011131287E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9604691406E+04          1.0000000000E+00          1.0500000000E+02          1.8203953703E+01          1.8457172644E+01          1.9411797838E-01          1.9515558035E-01          -6.4071925634E+01         -6.4071925634E+01         -6.4042158550E+01         -6.3391409272E+01         -6.3340828580E+01         1.8144790181E+01          1.8479295786E+01          -6.0195659099E+01         -6.1445813640E+01         -6.0871222881E+01         -6.6050495675E+01         0.0000000000E+00          1.1211881005E+00          5.9985458391E+02          6.1195157609E+02          6.7510080332E+00          -1.8266848618E+01         -1.7967740129E+01         -1.7040765086E+01         -1.7369113911E+01         3.6554022994E+02          1.0746039218E+01          2.4852783791E+01          4.2035432823E+01          4.1501782027E+03          6.8392474128E+01          6.8431638382E+01          0.0000000000E+00          1.8036101702E-01          2.5257911824E+00          3.6205600704E-01          3.0156104941E-04          1.7688382729E+01          1.1298747476E+00          -1.0125689647E+00         6.2233901590E-02          -1.0553724659E-03         -8.6670736736E+00         
2018-07-24                02:05:46.065              204.08733873              4898.096129               1532397946.066            1                         963                       1.4798789291E+02          4.4999870300E+01          4.4999839783E+01          4.5011131287E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9605048120E+04          1.0000000000E+00          1.0600000000E+02          1.8203953703E+01          1.8457172644E+01          1.9411797838E-01          1.9515558035E-01          -6.4071925634E+01         -6.4071925634E+01         -6.4042158550E+01         -6.3391409272E+01         -6.3340828580E+01         1.8144790181E+01          1.8479295786E+01          -6.0195659099E+01         -6.1445813640E+01         -6.0871222881E+01         -6.6050495675E+01         0.0000000000E+00          1.1211881005E+00          5.9985458391E+02          6.1195157609E+02          6.7523531862E+00          -1.8071236155E+01         -1.7935320265E+01         -1.7073716420E+01         -1.7361890122E+01         3.6554022994E+02          1.0729168401E+01          2.4852783791E+01          4.2035432823E+01          4.1501782027E+03          6.8392474128E+01          6.8431638382E+01          0.0000000000E+00          1.8036101702E-01          2.5257911824E+00          3.6205600704E-01          3.0156104941E-04          1.7688382729E+01          1.1298747476E+00          -1.0125689647E+00         6.2233901590E-02          -1.0553724659E-03         -8.6670736736E+00         
2018-07-24                02:05:47.404              204.08735422              4898.096501               1532397947.405            1                         963                       1.4800530068E+02          4.4999870300E+01          4.4999839783E+01          4.5011131287E+01          3.7562500000E+01          0.0000000000E+00          0.0000000000E+00          2.9620455347E+04          1.0000000000E+00          1.5000000000E+02          1.8197569223E+01          1.8449812338E+01          1.9410700285E-01          1.9515688347E-01          -6.3751488523E+01         -6.3751488523E+01         -6.3960306574E+01         -6.3390405645E+01         -6.3323962596E+01         1.8159069960E+01          1.8493812770E+01          -6.0927101586E+01         -6.1243646866E+01         -6.0844349816E+01         -6.5922412032E+01         0.0000000000E+00          1.1174220221E+00          5.9985458391E+02          6.1195157609E+02          6.7523531862E+00          -1.8071236155E+01         -1.7935320265E+01         -1.7073716420E+01         -1.7361890122E+01         3.6554022994E+02          1.0729168401E+01          2.4851755415E+01          4.2068368140E+01          4.1486354773E+03          6.8162743351E+01          6.8201683952E+01          0.0000000000E+00          2.2773789923E-01          2.4760528151E+00          2.4506000807E-01          2.6431905381E-04          1.7693266278E+01          1.1280393136E+00          -1.0393048234E+00         6.8749268794E-02          2.8429210881E-03          -4.7345000000E+00         
