"","dtime","bela_co2_flux","C.mod.flux","NEP_gC","DIC_pred","DIC_sat","oxy","oxysat","bela_co2_conc","bela_co2_sat"
"58",2019-08-10 13:30:00,1.62391033410561,-0.274836062860165,6.29583288702795,5.30526358296206,5.08395396749223,12.733,8.20313412282039,0.715667256814651,0.0123579904112985
"59",2019-08-10 13:40:00,1.60992959375983,-0.280096402918311,6.30859165584919,5.30392635324924,5.0825979978624,12.722,8.15358983697357,0.707672512030641,0.0122943629819513
"60",2019-08-10 13:50:00,1.58915947477523,-0.284816713859663,6.30618887439653,5.30211733591789,5.08102406887035,12.786,8.1183151123222,0.696904501472646,0.0122213370299822
"61",2019-08-10 14:00:00,1.57725989873808,-0.288265604067218,6.28862911519777,5.3005816421889,5.07894303736988,12.816,8.04840772462147,0.688180305259786,0.0121261252106754
"62",2019-08-10 14:10:00,1.57375224307055,-0.291718146832829,6.25594580884847,5.29963247433802,5.07714330867566,12.82,7.99670902294738,0.683045220361397,0.0120449917455022
"63",2019-08-10 14:20:00,1.57605969396766,-0.294538999295091,6.20820118042958,5.29900852510354,5.07533828939433,12.853,7.95464400844915,0.679932790890423,0.0119647221446748
"64",2019-08-10 14:30:00,1.57423910381572,-0.298717268275567,6.14548613096628,5.2988764355151,5.07526597886021,12.84,7.96637667691339,0.679157988090754,0.0119615291728153
"65",2019-08-10 14:40:00,1.55266464555706,-0.301652115693382,6.06792006437918,5.29711814505477,5.07396294868841,12.855,7.92474627353937,0.669059746356725,0.0119042882235591
"66",2019-08-10 14:50:00,1.56253057462281,-0.30279551821618,5.97565066023454,5.2969817697864,5.07229400230494,12.806,7.87182349755794,0.668882926921199,0.011831783635795
"67",2019-08-10 15:00:00,1.57078438253053,-0.304029484098778,5.86885359254884,5.2969638978442,5.07113038137825,12.802,7.8450602530373,0.669221531991659,0.0117817628582544
"68",2019-08-10 15:10:00,1.57832135949079,-0.305412849893515,5.74773219516815,5.29708536302389,5.07040203169222,12.781,7.82346067470979,0.670226455027257,0.01175067226102
"69",2019-08-10 15:20:00,1.58408549832356,-0.306128576560348,5.61251707489776,5.29707624527437,5.06959988358062,12.777,7.80453294140437,0.670479175072256,0.011716624805278
"70",2019-08-10 15:30:00,1.59053210311868,-0.306750790178966,5.46346567228191,5.297134615171,5.06886978365597,12.718,7.78297762385774,0.671108063649621,0.011685810211788
"71",2019-08-10 15:40:00,1.59050205929711,-0.307824900559714,5.30086177150123,5.29695190698918,5.06843132459222,12.687,7.78057231313805,0.670183756552567,0.0116673840890147
"72",2019-08-10 15:50:00,1.59687289931127,-0.307934906740642,5.12501496007028,5.29700511615166,5.06769989527865,12.588,7.75419936401302,0.670782065078909,0.0116367778145935
"73",2019-08-10 16:00:00,1.63301183202945,-0.309169261718628,4.93626003932773,5.29899899816305,5.06769989527865,12.542,7.75793600205519,0.682800778627917,0.0116367778145935
"74",2019-08-10 16:10:00,1.62959098484746,-0.310565344843451,4.73495638730852,5.29890201914329,5.06791941118569,12.503,7.76541871752953,0.682127296446953,0.0116459460860779
"75",2019-08-10 16:20:00,1.66122651629837,-0.311248531410303,4.52148727406568,5.30062287693253,5.06791941118569,12.389,7.76541871752953,0.69265518972368,0.0116459460860779
"76",2019-08-10 16:30:00,1.68649162180333,-0.312703681931626,4.29625913224116,5.30212979510238,5.06828510512014,12.275,7.78057231313805,0.701858207583264,0.0116612524551853
"77",2019-08-10 16:40:00,1.69353653517853,-0.314130262977386,4.05970078308392,5.30259539204178,5.06850442187224,12.159,7.79065323184646,0.704684344412328,0.0116704518556076
"78",2019-08-10 16:50:00,1.71219683600826,-0.315937820516755,3.81226262038,5.30382442559883,5.06908890098254,12.079,7.80196495710079,0.712195532686425,0.0116950408678985
"79",2019-08-10 17:00:00,1.71604300585658,-0.318253328143165,3.55441575237006,5.30441665884286,5.07003754393507,12.088,7.81830438558247,0.715586714408253,0.0117351764286681
"80",2019-08-10 17:10:00,1.71448831417463,-0.320735625393183,3.2866511050517,5.30487364325013,5.07134872340819,11.985,7.85911016255311,0.717993852776215,0.0117911158386106
"81",2019-08-10 17:20:00,1.72564704457868,-0.322106881347477,3.00947848782913,5.30590922246143,5.07243930423932,11.856,7.88857416892775,0.724209264313478,0.011838060216022
"82",2019-08-10 17:30:00,1.73989268630509,-0.32297655952632,2.72342562222222,5.30704288126292,5.0733829492652,11.703,7.9117279887525,0.731172122333589,0.0118789885824156
"83",2019-08-10 17:40:00,1.75868583744774,-0.323022896024484,2.42903713742749,5.30831762794265,5.07410786448913,11.578,7.93126952439018,0.739208545675214,0.0119106266335325
"84",2019-08-10 17:50:00,1.77626878284543,-0.322699787552347,2.12687353373699,5.30958239703687,5.07497665241978,11.485,7.95464400844915,0.74720672556748,0.0119487709169514
"85",2019-08-10 18:00:00,1.77936567898079,-0.322213202780712,1.81751011468354,5.31006996922405,5.0757719754609,11.405,7.97170550907466,0.750136022835291,0.0119839086559581
"86",2019-08-10 18:10:00,1.78467014733018,-0.321537755567143,1.50153589215129,5.31070025515102,5.0766384357165,11.317,7.99402911101606,0.754002583824783,0.0120224296560769
"87",2019-08-10 18:20:00,1.80678219518158,-0.320211117919567,1.17955246469482,5.31212578474655,5.07735955585132,11.256,8.01773005762251,0.763294716389426,0.0120546819306379
"88",2019-08-10 18:30:00,1.81302660184272,-0.318629939023152,0.852172872637199,5.31268126540747,5.07793584226721,11.154,8.03375844946925,0.766830939087454,0.0120805833853575
"89",2019-08-10 18:40:00,1.84763948572531,-0.317033262146997,0.520020430109043,5.31469103407066,5.07858351582214,11.038,8.04968379730167,0.780302528772596,0.0121098288747066
"90",2019-08-10 18:50:00,1.86575564060653,-0.315181397805517,0.183727538799222,5.31592220871701,5.07937418283772,10.912,8.07511985614469,0.788505650403775,0.0121457270229222
"91",2019-08-10 19:00:00,1.90854981988462,-0.31288109176091,-0.156065516227314,5.31833025060015,5.08009207819747,10.762,8.09666671156581,0.805083058773979,0.0121785091364443
"92",2019-08-10 19:10:00,1.95270072262011,-0.310556821209223,-0.498711785465416,5.32083348500186,5.08095242843545,10.554,8.12366210160129,0.822576453759657,0.0122180340704732
"93",2019-08-10 19:20:00,2.05576588537222,-0.308355985633436,-0.843558887279444,5.32620298561913,5.0820976509468,10.24,8.14820806139024,0.861391798536369,0.0122710523669639
"94",2019-08-10 19:30:00,2.14004835609489,-0.305482202808784,-1.18995024917536,5.33051424745541,5.0830979254597,9.883,8.18239888982545,0.89351969682708,0.0123177440268055
"95",2019-08-10 19:40:00,2.25589675741202,-0.302205715525315,-1.53722635830169,5.3360523576578,5.08388267781606,9.512,8.20033110026918,0.936231881933738,0.0123546285803399
"96",2019-08-10 19:50:00,2.36038944176253,-0.298988446290648,-1.88472601754065,5.34101939042125,5.08480877407941,9.144,8.22943277195862,0.975618539360396,0.0123984458181166
"97",2019-08-10 20:00:00,2.49680343088561,-0.295887974547448,-2.23178760342876,5.34726254922579,5.08580448434719,8.83,8.25721541195978,1.02667512351654,0.0124459097129794
"98",2019-08-10 20:10:00,2.62629456834606,-0.292396929297045,-2.57775032682622,5.35304334683826,5.0867275616762,8.514,8.28113735874531,1.07535791583233,0.0124902414873651
"99",2019-08-10 20:20:00,2.77936716521418,-0.289297485275283,-2.92195549047613,5.36000777195531,5.08842787401272,7.966,8.32494704289152,1.13550101457744,0.0125727436741358
"100",2019-08-10 20:30:00,2.80761543392733,-0.28697834035426,-3.26374774327391,5.36216845975092,5.09068720520399,7.709,8.37789126719405,1.15393415481528,0.0126840923043729
"101",2019-08-10 20:40:00,2.8124335752646,-0.28518985897001,-3.60247632802285,5.36349671594342,5.09314816775984,7.537,8.46061041805988,1.16499162125973,0.0128076689528199
"102",2019-08-10 20:50:00,2.84406214629295,-0.282283228739198,-3.93749632045062,5.36567782590517,5.09510925154075,7.328,8.51826780503397,1.18399014969965,0.0129078985543152
"103",2019-08-10 21:00:00,2.92799146371082,-0.277782730813796,-4.20023365408643,5.36947817814604,5.09608722412695,7.146,8.54372327382295,1.21829438832744,0.0129584756205865
"104",2019-08-10 21:10:00,3.08625327128244,-0.272603317376446,-4.20023365408643,5.37598008947379,5.09671501466024,6.884,8.56005713815231,1.27839357875741,0.0129911536432641
"105",2019-08-10 21:20:00,3.24439200241858,-0.267456780266372,-4.20023365408643,5.38251019404027,5.09762056971166,6.655,8.59486133761202,1.33992924250492,0.0130385835254988
"106",2019-08-10 21:30:00,3.36482856743825,-0.262902984491715,-4.20023365408643,5.3877483597074,5.09894140480164,6.53,8.63894653934722,1.38996107931746,0.0131083929530735
"107",2019-08-10 21:40:00,3.4773804548241,-0.258318195563518,-4.20023365408643,5.39266123346161,5.10025906582232,6.351,8.66977236774833,1.43751307236086,0.0131787880942115
"108",2019-08-10 21:50:00,3.58877339130131,-0.25337088441504,-4.20023365408643,5.39743791279672,5.10143533050191,6.198,8.70995502073039,1.4843461623054,0.0132422745267717
"109",2019-08-10 22:00:00,3.72419448002384,-0.247587912067171,-4.20023365408643,5.40293342018091,5.10233310691792,6.065,8.73643550441722,1.53900654582566,0.0132911452055104
"110",2019-08-10 22:10:00,3.80424236467787,-0.241315078209866,-4.20023365408643,5.40636912322067,5.10322939066597,5.928,8.767881339945,1.57341477083181,0.013340297277826
"111",2019-08-10 22:20:00,3.92421306523651,-0.234494339770974,-4.20023365408643,5.41114110419183,5.10391782292044,5.817,8.78852204580708,1.62176093276266,0.0133782992669575
"112",2019-08-10 22:30:00,4.03533627042887,-0.227395202621833,-4.20023365408643,5.41565066186843,5.10474277337931,5.723,8.81711425157706,1.66780196787751,0.0134241242168815
"113",2019-08-10 22:40:00,4.12988215052319,-0.219468358544281,-4.20023365408643,5.41946976641194,5.10542925769463,5.63,8.83796096665947,1.70708621259356,0.0134624981982739
"114",2019-08-10 22:50:00,4.19630246452057,-0.210713604583457,-4.20023365408643,5.42218806413246,5.10597780683974,5.547,8.85247356816797,1.73518555583434,0.0134933201220382
"115",2019-08-10 23:00:00,4.29130587045448,-0.202086018897477,-4.20023365408643,5.42613698496507,5.10686798808525,5.474,8.87498535324384,1.77620069083335,0.0135436397236316
"116",2019-08-10 23:10:00,4.35852785194956,-0.192153082922058,-4.20023365408643,5.42888027944231,5.1074150460684,5.41,8.88314482480154,1.8048589685287,0.0135747503605648
"117",2019-08-10 23:20:00,4.42578779973986,-0.181278733448573,-4.20023365408643,5.43162376460763,5.10796153536032,5.359,8.91744546826358,1.83363476705021,0.0136059718362794
"118",2019-08-10 23:30:00,4.52255103998049,-0.169990874449969,-4.20023365408643,5.435547526893,5.10871202895157,5.293,8.92720666675971,1.87499058134358,0.0136490832156973
"119",2019-08-10 23:40:00,4.57363422035096,-0.157914381926508,-4.20023365408643,5.43784446513603,5.10946144586572,5.253,8.9550627562896,1.89922490132231,0.0136924062863383
"120",2019-08-10 23:50:00,4.63270976226157,-0.144136143232509,-4.20023365408643,5.44025407969183,5.10993778657136,5.232,8.97494385850091,1.92480240133115,0.0137200863033704
"121",2019-08-11,4.7044988588984,-0.129590191606772,-4.20023365408643,5.44329391133475,5.11068543985946,5.199,9.00170348360257,1.95714382045144,0.0137637584746582
"122",2019-08-11 00:10:00,4.74514824547345,-0.113989727940055,-4.20023365408643,5.44532133598717,5.11156763916103,5.175,9.02333023634327,1.97868913223263,0.0138156483314392
"123",2019-08-11 00:20:00,4.7894343584944,-0.0964608449413461,-4.20023365408643,5.44730291039152,5.11217750917401,5.155,9.0470103557273,1.99985805066518,0.013851749091828
"124",2019-08-11 00:30:00,4.79804310266361,-0.0769875379360934,-4.20023365408643,5.44797311410578,5.11271900872304,5.14,9.06902736760822,2.00694999586297,0.0138839608954212
"125",2019-08-11 00:40:00,4.86017633497272,-0.0557450203633914,-4.20023365408643,5.45064234917955,5.11339507916157,5.13,9.08244115941482,2.0355978994848,0.0139243882203051
"126",2019-08-11 00:50:00,4.87552911088431,-0.032446188610119,-4.20023365408643,5.45169746687343,5.11413772425124,5.146,9.10977146413277,2.04683536991924,0.0139690679964347
"127",2019-08-11 01:00:00,4.89151841941163,-0.00624202068797735,-4.20023365408643,5.45263905800209,5.11467715006671,5.139,9.12528347990333,2.05690388716748,0.0140017010950847
"128",2019-08-11 01:10:00,4.90261024005857,0.0230061450769375,-4.20023365408643,5.45340810880629,5.11521600320956,5.142,9.1304645411039,2.06511283088341,0.0140344515744126
"129",2019-08-11 01:20:00,4.89324597111812,0.0555193423132459,-4.20023365408643,5.45349480474705,5.11582152816081,5.152,9.15284257467318,2.06591378380698,0.0140714368015605
"130",2019-08-11 01:30:00,4.92520575255165,0.0920656395662199,-4.20023365408643,5.45501384952013,5.11635916355075,5.163,9.17029256126513,2.08227186921939,0.0141044384012445
"131",2019-08-11 01:40:00,4.91333495107271,0.133522241528705,-4.20023365408643,5.45487190753644,5.11676201379023,5.193,9.18941446031322,2.08063900448044,0.014129267649181
"132",2019-08-11 01:50:00,4.89983296073857,0.179929926607475,-4.20023365408643,5.45476523820446,5.11729864552072,5.207,9.21225145272622,2.07935871015654,0.0141624777901246
"133",2019-08-11 02:00:00,4.88972634506244,0.232355516626994,-4.20023365408643,5.45477997080194,5.1178347034205,5.244,9.23518898283221,2.07939656486957,0.0141958078073874
"134",2019-08-11 02:10:00,4.90146577253514,0.29154797247887,-4.20023365408643,5.45562860970074,5.11843708237984,5.235,9.24048093691018,2.08847722534649,0.0142334480134605
"135",2019-08-11 02:20:00,4.87799103039687,0.358914423638863,-4.20023365408643,5.45501982237445,5.1187714233138,5.269,9.25455098930354,2.08178787607759,0.0142544253541487
"136",2019-08-11 02:30:00,4.87241022499495,0.434905893725187,-4.20023365408643,5.4551977788519,5.11930590207677,5.284,9.277675193741,2.0835992995143,0.0142880877180728
"137",2019-08-11 02:40:00,4.87896308275822,0.520360843325188,-4.20023365408643,5.45581503648441,5.11983980622761,5.307,9.30090169674892,2.09018542656882,0.014321871920175
"138",2019-08-11 02:50:00,4.87442152536274,0.616565979946295,-4.20023365408643,5.4560320195525,5.12037313557418,5.324,9.31720078877153,2.09242356940162,0.0143557784899192
"139",2019-08-11 03:00:00,4.86765113094801,0.723118451354683,-4.20023365408643,5.45616856490532,5.12090588993126,5.323,9.3260936663312,2.09378785794055,0.0143898079594519
"140",2019-08-11 03:10:00,4.86459065395523,0.840147500871623,-4.20023365408643,5.45629653974527,5.12123856933806,5.373,9.35140640604647,2.09510447004604,0.0144111390254962
"141",2019-08-11 03:20:00,4.83649086881683,0.968234470681324,-4.20023365408643,5.45560916998157,5.12170394297342,5.38,9.36431679663037,2.08752581572655,0.0144410837715669
"142",2019-08-11 03:30:00,4.81848413220379,1.10604621271179,-4.20023365408643,5.45523942444754,5.12210248401701,5.391,9.3732892719521,2.08341739339506,0.0144668263929695
"143",2019-08-11 03:40:00,4.82443935432922,1.24997001378603,-4.20023365408643,5.45579140628731,5.12256703938749,5.416,9.38625307687637,2.08931162993514,0.0144969480842042
"144",2019-08-11 03:50:00,4.81342270612237,1.39940354958215,-4.20023365408643,5.45577196629139,5.12309742010471,5.432,9.40092771533232,2.08898043137838,0.0145314901987964
"145",2019-08-11 04:00:00,4.81348533428833,1.55315330562339,-4.20023365408643,5.45601407206632,5.12342861564867,5.445,9.41374866624009,2.09153820999822,0.0145531428022855
"146",2019-08-11 04:10:00,4.78824856557738,1.70724131684782,-4.20023365408643,5.45537679482272,5.1238257533397,5.487,9.4339884965518,2.08452010522638,0.0145791909133849
"147",2019-08-11 04:20:00,4.76059411747497,1.86076899909251,-4.20023365408643,5.45460046348293,5.12415645390766,5.518,9.45070185318296,2.07601056028312,0.0146009519860349
"148",2019-08-11 04:30:00,4.76441873708922,2.0112532963661,-4.20023365408643,5.45507625004718,5.12461905662487,5.523,9.46938085148694,2.08107445660548,0.0146315007109647
"149",2019-08-11 04:40:00,4.75685766464539,2.1591994103646,-4.20023365408643,5.45503755236559,5.12494921703875,5.526,9.47874478414855,2.08057923836931,0.0146533808579871
"150",2019-08-11 04:50:00,4.74448217908724,2.3008740088105,-4.20023365408643,5.45482100607127,5.12527915233634,5.555,9.49367564366936,2.07815173675275,0.0146753108499409
"151",2019-08-11 05:00:00,4.72619361950465,2.43491338738386,-4.20023365408643,5.45424163452445,5.12541106341627,5.581,9.49944577597165,2.0718291911412,0.0146840968338167
"152",2019-08-11 05:10:00,4.6950007003884,2.54576012757953,-4.20023365408643,5.45332719854699,5.12574068350252,5.595,9.50500804589954,2.06182952818481,0.0147060968377322
"153",2019-08-11 05:20:00,4.69830237155435,2.62617767883393,-4.20023365408643,5.45364048072831,5.1260042174402,5.621,9.52774452570152,2.06516878875616,0.0147237329586571
"154",2019-08-11 05:30:00,4.71659472874211,2.67659740348125,-4.20023365408643,5.45450956984525,5.12626760724642,5.635,9.5333360424884,2.07454470732616,0.0147414012604226
"155",2019-08-11 05:40:00,4.66733145192908,2.69544795169412,-4.20023365408643,5.4529693852082,5.12666242168065,5.639,9.53914874133847,2.05773825208705,0.0147679642063489
"156",2019-08-11 05:50:00,4.68368517609145,2.68854239294692,-4.20023365408643,5.45367243994479,5.12679395441239,5.655,9.54863467980196,2.06533607871893,0.0147768346885344
"157",2019-08-11 06:00:00,4.67441632628678,2.65642491514705,-4.20023365408643,5.45332814161711,5.12679395441239,5.67,9.55057703320566,2.06159993858363,0.0147768346885344
"158",2019-08-11 06:10:00,4.64925496229725,2.60057167783824,-4.20023365408643,5.4524882215373,5.12692545110173,5.692,9.55446382915007,2.05246092673997,0.0147857132689146
"159",2019-08-11 06:20:00,4.64128695061232,2.52357059322167,-4.20023365408643,5.45223938614191,5.12699118593005,5.714,9.56008301233198,2.04974870935202,0.0147901555986993
"160",2019-08-11 06:30:00,4.64471957328779,2.42883509603504,-4.20023365408643,5.4524624769409,5.12712262855304,5.723,9.56008301233198,2.05213681135391,0.0147990463430073
"161",2019-08-11 06:40:00,4.62758799440379,2.31898311542819,-3.8762630863074,5.45182450154472,5.12712262855304,5.765,9.56592448315545,2.04522305415014,0.0147990463430073
"162",2019-08-11 06:50:00,4.64923966168523,2.19383911439696,-3.53944451689299,5.45267845958705,5.12718833634735,5.793,9.56592448315545,2.05446343783292,0.0148034947597525
"163",2019-08-11 07:00:00,4.56730985962457,2.05676932817319,-3.19912550881205,5.44962360375382,5.12718833634735,5.848,9.55619218869875,2.02139127727906,0.0148034947597525
"164",2019-08-11 07:10:00,4.50979358213604,1.91252837296771,-2.85595401768157,5.44737969588323,5.12705691174721,5.954,9.56008301233198,1.9971961931079,0.01479459995636
"165",2019-08-11 07:20:00,4.47150101067755,1.76162713725521,-2.51058342962332,5.44594579400385,5.12705691174721,6.097,9.57155554859999,1.98174623338915,0.01479459995636
"166",2019-08-11 07:30:00,4.39321910369382,1.60685568215551,-2.16367131874946,5.44300733988066,5.12705691174721,6.26,9.56397662770812,1.95016171807612,0.01479459995636
"167",2019-08-11 07:40:00,4.27676880267082,1.45209871542349,-1.81587819365474,5.43848220372567,5.12685970726245,6.479,9.55252008287458,1.90177951696331,0.0147812729658961
"168",2019-08-11 07:50:00,4.16297717466219,1.29840464805861,-1.46786624092995,5.43408347073725,5.12672819255172,6.698,9.54302734463313,1.85499173474556,0.0147723984357213
"169",2019-08-11 08:00:00,4.06177777824057,1.1485868064033,-1.12029806369301,5.430144064855,5.12659664179936,6.884,9.55252008287458,1.813320623939,0.0147635319993101
"170",2019-08-11 08:10:00,3.96296386803999,1.00420301145449,-0.773835420566172,5.4262783003235,5.1264650550069,7.079,9.5333360424884,1.77264958463462,0.0147546736478087
"171",2019-08-11 08:20:00,3.84112335643224,0.869026115035172,-0.429137965292898,5.42146383483145,5.12626760724642,7.285,9.53161495995212,1.72232880956563,0.0147414012604226
"172",2019-08-11 08:30:00,3.74159828792822,0.743738423899883,-0.0868619907862179,5.41744490821384,5.1260042174402,7.489,9.50693478493366,1.68063913822697,0.0147237329586571
"173",2019-08-11 08:40:00,3.64731223200864,0.628039994923678,0.252340820034451,5.41369260848142,5.12587246848695,7.704,9.51271913507324,1.6419370541769,0.0147149108799869
"174",2019-08-11 08:50:00,3.56220064429766,0.522316924526816,0.587824635428753,5.41027925156939,5.12574068350252,7.84,9.49004576680509,1.60695574809778,0.0147060968377322
"175",2019-08-11 09:00:00,3.48065882122875,0.428433840169199,0.918950704348852,5.40678961331392,5.12527915233634,8.002,9.50308199514307,1.57151217149217,0.0146753108499409
"176",2019-08-11 09:10:00,3.39611959807905,0.344590302696659,1.24508857273192,5.40324661067998,5.12494921703875,8.151,9.48428569553467,1.53573808400198,0.0146533808579871
"177",2019-08-11 09:20:00,3.29490329785117,0.269720870617228,1.56561728347277,5.39905753565734,5.12468510671552,8.347,9.47682810616635,1.4937448817237,0.014635872759302
"178",2019-08-11 09:30:00,3.21655904239569,0.203079414074183,1.879926559235,5.39579753780354,5.12448692943348,8.527,9.4657673365501,1.46132992655203,0.0146227625782909
"179",2019-08-11 09:40:00,3.12428441621169,0.144527878815359,2.18741796377093,5.39187690870435,5.12415645390766,8.68,9.45070185318296,1.42269841213513,0.0146009519860349
"180",2019-08-11 09:50:00,3.03693595394786,0.0929434249680413,2.48750604219332,5.3880551737556,5.123693410108,8.89,9.44519549175699,1.38544280094555,0.0145705003196001
"181",2019-08-11 10:00:00,2.93910074999971,0.0472484923635119,2.77961943481115,5.38381035861877,5.12329616442539,9.099,9.42849929919702,1.34446602252468,0.0145444758615695
"182",2019-08-11 10:10:00,2.84687946733994,0.00718077666955934,3.06320196558636,5.37965382243998,5.12269968854277,9.307,9.40449766854132,1.30487621879638,0.0145055718612306
"183",2019-08-11 10:20:00,2.75620222504111,-0.0281768751664522,3.3377137005112,5.37549245374661,5.12203608299011,9.549,9.38060366074849,1.26575472587817,0.0144625310931895
"184",2019-08-11 10:30:00,2.66787815779161,-0.0595867323403536,3.60263197641025,5.3713950022479,5.12137157818229,9.807,9.36244075558012,1.22774570664672,0.0144196849819175
"185",2019-08-11 10:40:00,2.57594517896987,-0.0874233336982099,3.85745239531122,5.36706874059215,5.12063958463771,10.053,9.3225760862633,1.1881995142387,0.0143727778288476
"186",2019-08-11 10:50:00,2.48609106124074,-0.112130913452377,4.10168978534092,5.36275300345298,5.11983980622761,10.315,9.31534138425272,1.14939176946087,0.014321871920175
"187",2019-08-11 11:00:00,2.38897350799042,-0.134509943214244,4.33487912399291,5.35813166754164,5.11917233624826,10.512,9.27952133458462,1.10849366717762,0.0142796607253861
"188",2019-08-11 11:10:00,2.32032564822594,-0.154610500918166,4.55657642419337,5.35472756159859,5.11850396851467,10.686,9.24394395975274,1.07892617903694,0.0142376396967757
"189",2019-08-11 11:20:00,2.21785400358443,-0.172731322605506,4.76635957898262,5.34973909887306,5.1178347034205,10.89,9.2333584006406,1.03629034878879,0.0141958078073874
"190",2019-08-11 11:30:00,2.17498596967885,-0.188997985131049,4.96382916558042,5.34740398103148,5.11709747585567,11.046,9.20860698570042,1.01681885970376,0.0141500099670862
"191",2019-08-11 11:40:00,2.08089717339767,-0.20336314621631,5.14860920578823,5.34254747677972,5.1161576174662,11.222,9.17893901071104,0.976835974039638,0.0140920488867456
"192",2019-08-11 11:50:00,2.05083926549267,-0.216427929168827,5.32034788191146,5.34070525370971,5.11528331957382,11.351,9.14763903204582,0.962115572582391,0.0140385536628783
"193",2019-08-11 12:00:00,1.99770303027327,-0.227536445369761,5.47871820635635,5.33752300393578,5.11393529198057,11.564,9.10818312626208,0.936981753525391,0.0139568607436154
"194",2019-08-11 12:10:00,1.96807673837424,-0.235952866920008,5.62341864467168,5.33486158707221,5.11129635378641,11.699,8.99995398567852,0.916859427870353,0.0137996501121628
"195",2019-08-11 12:20:00,1.88746655633584,-0.244831016588792,5.75417368922269,5.33018500484458,5.10973369399865,11.91,8.95352185742032,0.881179045344775,0.0137082128592391
"196",2019-08-11 12:30:00,1.84833004205503,-0.251311624911008,5.87073438401135,5.3269603666814,5.10693640142175,12.046,8.86854307330875,0.857810392568447,0.0135475225079004
"197",2019-08-11 12:40:00,1.79928366081897,-0.25789039728431,5.97287879862769,5.32343210256351,5.10460537018895,12.183,8.78684526839762,0.832551373223457,0.0134164698046227
"198",2019-08-11 12:50:00,1.78057074262299,-0.263001690257588,6.06041245083953,5.32115862380985,5.10164264207027,12.286,8.69914642240588,0.817146203153554,0.0132535275012561
"199",2019-08-11 13:00:00,1.75358827276101,-0.268295001686642,6.13316867675797,5.31861032734477,5.09901083456459,12.312,8.61604432492514,0.799931099285163,0.0131120833068575
"200",2019-08-11 13:10:00,1.73076968831518,-0.274006833025763,6.19100894837763,5.3165132077919,5.09692412044218,12.4,8.56165798690217,0.785980754549891,0.0130020750033768
"201",2019-08-11 13:20:00,1.690983243781,-0.280572370319509,6.23382313721106,5.31390589878826,5.09573814509208,12.453,8.50787690096638,0.768416517869841,0.0129403767757101
"202",2019-08-11 13:30:00,1.70486892783229,-0.286353313028042,6.26152972396189,5.31400400897598,5.09426962523895,12.457,8.46514175309321,0.769643092814005,0.0128647927527221
"203",2019-08-11 13:40:00,1.65527272119769,-0.292979005597718,6.27407595381252,5.31133421984577,5.09419959959818,12.405,8.4754403547843,0.751570095912333,0.0128612108029908
"204",2019-08-11 13:50:00,1.6383117054395,-0.298923967655321,6.27143793685494,5.31044963818882,5.09426962523895,12.353,8.4871623108172,0.745626422225975,0.0128647927527221
"205",2019-08-11 14:00:00,1.64001768782794,-0.304742614477691,6.25362069357664,5.31066302710275,5.09454964046976,12.285,8.49908861120058,0.746944054943633,0.0128791362226173
"206",2019-08-11 14:10:00,1.64220676745103,-0.309633315021581,6.22065814531777,5.31081164661091,5.09461962243968,12.295,8.49312175340718,0.7479105235421,0.0128827260119458
"207",2019-08-11 14:20:00,1.65481386614042,-0.312195495664977,6.17261304969728,5.31103731204285,5.09356897603519,12.339,8.45190837407101,0.749818569297427,0.0128290436024575
"208",2019-08-11 14:30:00,1.6331064682459,-0.313674368383603,6.10957688110479,5.3092300640842,5.09209477461037,12.427,8.41104778343904,0.738359157072255,0.0127544765739208
"209",2019-08-11 14:40:00,1.60551937092135,-0.315368004898994,6.03166965664998,5.30733135041506,5.09118024995029,12.45,8.38937530888855,0.726259864509604,0.0127086570827501
"210",2019-08-11 14:50:00,1.57173737317644,-0.31771470177598,5.93903970751474,5.30534138383895,5.09089856220882,12.488,8.39658847498306,0.713520747685939,0.0126946109004154
"211",2019-08-11 15:00:00,1.58249243389792,-0.32014528560587,5.83186339663566,5.30587900295326,5.0907576662225,12.414,8.38800261578571,0.717024848145672,0.0126875969769623
"212",2019-08-11 15:10:00,1.57445292591728,-0.321738824060669,5.71034478290339,5.30509958420268,5.08998211766561,12.502,8.36916831579055,0.71232232066493,0.0126491293239236
"213",2019-08-11 15:20:00,1.55555390052105,-0.322952626401414,5.57471523264758,5.30370984486387,5.0892055198017,12.511,8.33070630983371,0.703784731720461,0.0126108452395678
"214",2019-08-11 15:30:00,1.54625548803792,-0.324769291634306,5.42523297913081,5.30315603430795,5.08913486801174,12.592,8.32647086924904,0.700319379188359,0.0126073739345066
"215",2019-08-11 15:40:00,1.5332863013146,-0.327075399311331,5.26218263082051,5.30272478053476,5.08984099606139,12.523,8.3534733763726,0.697342131094441,0.0126421549582977
"216",2019-08-11 15:50:00,1.54643268670672,-0.329192784000857,5.08587462977456,5.30380159398172,5.09061673550326,12.39,8.37926103313893,0.703827758868758,0.0126805891568129
"217",2019-08-11 16:00:00,1.56349357125454,-0.331551565674798,4.89664466018681,5.30515337759376,5.09153216411043,12.107,8.4081179391772,0.712076645606533,0.0127262492555134
"218",2019-08-11 16:10:00,1.63151440246751,-0.333337856550191,4.69485300951769,5.30923430309355,5.09230560998756,11.79,8.42555122508566,0.73830711867833,0.0127650872235316
